data,hora,id_treballador,nom,id_posicio,posicio,clasificador,familia
2025-04-16,06:00 - 07:00,1,Albina,48,Inducciones mesa 3,3,1
2025-04-16,07:00 - 08:00,1,Albina,42,Precintadora shipping,2,4
2025-04-16,08:00 - 09:00,1,Albina,62,Destinos mesa 7,3,2
2025-04-16,09:00 - 10:00,1,Albina,92,Precintadora shipping,4,4
2025-04-16,10:00 - 11:00,1,Albina,41,Chequeo,2,3
2025-04-16,11:00 - 12:00,1,Albina,34,Destinos mesa 14,2,2
2025-04-16,12:00 - 13:00,1,Albina,10,Inducciones mesa 10,2,1
2025-04-16,13:00 - 14:00,1,Albina,87,Destinos mesa 6,4,2
2025-04-16,06:00 - 07:00,3,Ángela,85,Destinos mesa 4,4,2
2025-04-16,07:00 - 08:00,3,Ángela,19,Inducciones mesa 19,2,1
2025-04-16,08:00 - 09:00,3,Ángela,77,Inducciones mesa 6,4,1
2025-04-16,09:00 - 10:00,3,Ángela,30,Destinos mesa 10,2,2
2025-04-16,10:00 - 11:00,3,Ángela,88,Destinos mesa 7,4,2
2025-04-16,11:00 - 12:00,3,Ángela,52,Inducciones mesa 7,3,1
2025-04-16,12:00 - 13:00,3,Ángela,69,Rechazo 3/4,3,5
2025-04-16,13:00 - 14:00,3,Ángela,44,Sequence,2,6
2025-04-16,06:00 - 07:00,4,Ariel,59,Destinos mesa 4,3,2
2025-04-16,07:00 - 08:00,4,Ariel,67,Precintadora shipping,3,4
2025-04-16,08:00 - 09:00,4,Ariel,78,Inducciones mesa 7,4,1
2025-04-16,09:00 - 10:00,4,Ariel,70,Sequence 3,3,6
2025-04-16,10:00 - 11:00,4,Ariel,41,Chequeo,2,3
2025-04-16,11:00 - 12:00,4,Ariel,18,Inducciones mesa 18,2,1
2025-04-16,12:00 - 13:00,4,Ariel,42,Precintadora shipping,2,4
2025-04-16,13:00 - 14:00,4,Ariel,43,Rechazo,2,5
2025-04-16,06:00 - 07:00,8,Pelayo,76,Inducciones mesa 5,4,1
2025-04-16,07:00 - 08:00,8,Pelayo,25,Destinos mesa 5,2,2
2025-04-16,08:00 - 09:00,8,Pelayo,15,Inducciones mesa 15,2,1
2025-04-16,09:00 - 10:00,8,Pelayo,35,Destinos mesa 15,2,2
2025-04-16,10:00 - 11:00,8,Pelayo,6,Inducciones mesa 6,2,1
2025-04-16,11:00 - 12:00,8,Pelayo,93,Precintadora shuttle,4,8
2025-04-16,12:00 - 13:00,8,Pelayo,80,Inducciones mesa 9,4,1
2025-04-16,13:00 - 14:00,8,Pelayo,57,Destinos mesa 2,3,2
2025-04-16,06:00 - 07:00,9,Juan,28,Destinos mesa 8,2,2
2025-04-16,07:00 - 08:00,9,Juan,29,Destinos mesa 9,2,2
2025-04-16,08:00 - 09:00,9,Juan,37,Destinos mesa 17,2,2
2025-04-16,09:00 - 10:00,9,Juan,90,Destinos mesa 9,4,2
